work_id,year,type,language,cited_by,is_oa,source,sdg_id,sdg_name,sdg_score
https://openalex.org/W4404604005,2024,article,en,4,True,Journal of Clinical Nursing,3,Good health and well-being,0.5299999713897705
https://openalex.org/W4405348581,2024,review,en,4,False,Drug Metabolism and Personalized Therapy,3,Good health and well-being,0.6299999952316284
https://openalex.org/W4408537636,2025,article,en,4,True,Journal of Human Nutrition and Dietetics,2,Zero hunger,0.7699999809265137
https://openalex.org/W4410243439,2025,article,en,4,True,Diagnostics,3,Good health and well-being,0.8100000023841858
https://openalex.org/W2898535481,2018,article,en,3,False,Genomics,16,"Peace, Justice and strong institutions",0.5600000023841858
https://openalex.org/W2898535481,2018,article,en,3,False,Genomics,10,Reduced inequalities,0.46000000834465027
https://openalex.org/W3180227267,2021,article,en,3,True,Animal Production Science,13,Climate action,0.6200000047683716
https://openalex.org/W3206737384,2021,article,en,3,True,Pathobiology,3,Good health and well-being,0.7599999904632568
https://openalex.org/W4313395520,2022,article,pt,3,True,Saúde e Pesquisa,5,Gender equality,0.44999998807907104
https://openalex.org/W4313891495,2023,article,en,3,True,International Journal of Environmental Research and Public Health,3,Good health and well-being,0.6899999976158142
https://openalex.org/W4384283979,2023,article,en,3,True,IEEE Transactions on Power Electronics,7,Affordable and clean energy,0.8700000047683716
https://openalex.org/W4387466371,2023,article,en,3,True,Revista da Associação Médica Brasileira,3,Good health and well-being,0.8399999737739563
https://openalex.org/W4389473997,2023,article,en,3,True,Revista Brasileira de Enfermagem,3,Good health and well-being,0.7200000286102295
https://openalex.org/W4396660338,2024,article,pt,3,True,Revista do Colégio Brasileiro de Cirurgiões,3,Good health and well-being,0.8500000238418579
https://openalex.org/W4403289501,2024,article,pt,3,True,Brazilian Journal of Health Review,3,Good health and well-being,0.8399999737739563
https://openalex.org/W4405529477,2024,article,en,3,True,Pharmaceutics,3,Good health and well-being,0.8399999737739563
https://openalex.org/W4406121377,2025,review,en,3,False,Lasers in Medical Science,2,Zero hunger,0.5099999904632568
https://openalex.org/W4408080360,2025,review,en,3,False,Environmental Research,6,Clean water and sanitation,0.7200000286102295
https://openalex.org/W4408981080,2025,article,en,3,True,International Journal of Biological Macromolecules,2,Zero hunger,0.6700000166893005
https://openalex.org/W4409628412,2025,article,en,3,False,International Journal of Biological Macromolecules,3,Good health and well-being,0.5899999737739563
https://openalex.org/W4410547325,2025,review,en,3,True,International Journal of Molecular Sciences,3,Good health and well-being,0.8299999833106995
https://openalex.org/W4413637828,2025,review,en,3,False,Journal of Gastrointestinal Cancer,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2004271212,2015,article,en,2,True,Procedia - Social and Behavioral Sciences,16,"Peace, Justice and strong institutions",0.44999998807907104
https://openalex.org/W2321822205,1992,article,fr,2,False,médecine/sciences,2,Zero hunger,0.46000000834465027
https://openalex.org/W2887507609,2018,book-chapter,en,2,False,,2,Zero hunger,0.44999998807907104
https://openalex.org/W3169617989,2021,article,en,2,True,Research Society and Development,15,Life in Land,0.6800000071525574
https://openalex.org/W4237402388,2017,article,en,2,False,International Journal of Energy Technology and Policy,7,Affordable and clean energy,0.8600000143051147
https://openalex.org/W4385200368,2023,article,en,2,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.8199999928474426
https://openalex.org/W4389254315,2023,article,pt,2,True,Revista Brasileira de Geriatria e Gerontologia,5,Gender equality,0.6299999952316284
https://openalex.org/W4392548469,2023,article,en,2,True,Psicologia Saúde & Doenças,3,Good health and well-being,0.550000011920929
https://openalex.org/W4392563356,2024,article,en,2,True,Annals of Diagnostic Pathology,3,Good health and well-being,0.8399999737739563
https://openalex.org/W4399428447,2024,article,en,2,False,Journal of Water Process Engineering,7,Affordable and clean energy,0.6700000166893005
https://openalex.org/W4401839255,2024,article,en,2,True,Revista Internacional de Pesquisa em Educação Matemática,4,Quality Education,0.8700000047683716
https://openalex.org/W4407235241,2025,editorial,en,2,True,Temperature,13,Climate action,0.8299999833106995
https://openalex.org/W4407984276,2025,article,en,2,True,Probiotics and Antimicrobial Proteins,2,Zero hunger,0.5799999833106995
https://openalex.org/W4408872804,2025,editorial,en,2,True,Beilstein Journal of Nanotechnology,2,Zero hunger,0.41999998688697815
https://openalex.org/W4410049124,2025,article,en,2,True,Scientific Reports,2,Zero hunger,0.5899999737739563
https://openalex.org/W4411079301,2025,review,en,2,False,Clinical Breast Cancer,3,Good health and well-being,0.49000000953674316
https://openalex.org/W4411328840,2025,review,en,2,False,Neuroradiology,2,Zero hunger,0.5099999904632568
https://openalex.org/W4411426210,2025,article,en,2,True,Gut Microbes,2,Zero hunger,0.5299999713897705
https://openalex.org/W4412435662,2025,review,en,2,False,Journal of Gastrointestinal Cancer,3,Good health and well-being,0.44999998807907104
https://openalex.org/W4413226779,2025,article,en,2,True,International Journal of Environmental Research and Public Health,3,Good health and well-being,0.4300000071525574
https://openalex.org/W4413232105,2025,article,en,2,True,Industrial & Engineering Chemistry Research,12,Responsible consumption and production,0.41999998688697815
https://openalex.org/W7125376401,2026,article,en,2,True,Systematic Biology,14,Life below water,0.5303452610969543
https://openalex.org/W7126407135,2026,article,en,2,False,Food and Humanity,2,Zero hunger,0.43799909949302673
https://openalex.org/W2321550034,2015,article,en,1,False,Proceedings of the ... International Congress of Mechanical Engineering,7,Affordable and clean energy,0.46000000834465027
https://openalex.org/W3018569529,2020,article,en,1,False,International Journal of Logistics Systems and Management,9,"Industry, innovation and infrastructure",0.4300000071525574
https://openalex.org/W4393041219,2024,article,en,1,False,Brazilian Journal of Physical Therapy,10,Reduced inequalities,0.44999998807907104
https://openalex.org/W4400831700,2024,book-chapter,en,1,False,Elsevier eBooks,2,Zero hunger,0.6899999976158142
https://openalex.org/W2088652197,1997,article,en,98,False,Scandinavian Journal of Immunology,14,Life below water,0.8899999856948853
https://openalex.org/W1893072959,1995,article,en,92,True,PubMed,3,Good health and well-being,0.8899999856948853
https://openalex.org/W2066805289,1990,article,pt,85,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.7400000095367432
https://openalex.org/W2045259645,1998,review,en,76,True,Brazilian Journal of Medical and Biological Research,14,Life below water,0.8799999952316284
https://openalex.org/W2098059053,2000,article,en,75,False,Medical Mycology,3,Good health and well-being,0.5
https://openalex.org/W2102455218,2001,article,en,75,False,American Journal of Physiology-Heart and Circulatory Physiology,6,Clean water and sanitation,0.7699999809265137
https://openalex.org/W2114965036,1998,article,en,75,True,Infection and Immunity,3,Good health and well-being,0.46000000834465027
https://openalex.org/W2130167874,2002,article,en,65,False,Journal of Nutrition,2,Zero hunger,0.8199999928474426
https://openalex.org/W1964275078,2004,article,en,61,False,International Journal of Cardiology,3,Good health and well-being,0.8700000047683716
https://openalex.org/W2150807943,1999,article,en,61,False,Urology,14,Life below water,0.8600000143051147
https://openalex.org/W2053854330,1999,review,en,60,True,Memórias do Instituto Oswaldo Cruz,3,Good health and well-being,0.7400000095367432
https://openalex.org/W2140238922,2007,article,en,60,False,European Journal of Obstetrics & Gynecology and Reproductive Biology,3,Good health and well-being,0.7699999809265137
https://openalex.org/W1974614921,2006,article,en,59,True,Nephron Experimental Nephrology,3,Good health and well-being,0.8100000023841858
https://openalex.org/W2117438702,2005,review,en,58,True,Medical Mycology,3,Good health and well-being,0.75
https://openalex.org/W2100190979,2004,review,en,56,False,Immunological Reviews,3,Good health and well-being,0.41999998688697815
https://openalex.org/W2020600661,2005,article,en,55,False,Journal of Neuroscience Methods,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2028926742,2003,article,en,55,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.75
https://openalex.org/W2100397755,2006,article,en,54,True,Journal of Clinical Microbiology,3,Good health and well-being,0.5299999713897705
https://openalex.org/W1977661500,2002,article,pt,53,True,Revista da Sociedade Brasileira de Medicina Tropical,10,Reduced inequalities,0.699999988079071
https://openalex.org/W2026777171,2002,article,en,53,False,Acta Tropica,15,Life in Land,0.5099999904632568
https://openalex.org/W2020688967,2002,article,en,52,False,Human Immunology,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2158570807,2001,article,en,50,False,American Journal of Physiology-Heart and Circulatory Physiology,3,Good health and well-being,0.47999998927116394
https://openalex.org/W1972949135,2006,article,en,49,False,Digestive Diseases and Sciences,3,Good health and well-being,0.8100000023841858
https://openalex.org/W1738445104,2008,article,en,48,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.6800000071525574
https://openalex.org/W2046038059,1996,review,en,48,False,Transfusion Medicine Reviews,3,Good health and well-being,0.46000000834465027
https://openalex.org/W2015792167,2005,article,en,47,False,Cancer Chemotherapy and Pharmacology,3,Good health and well-being,0.800000011920929
https://openalex.org/W2017255970,1994,article,en,46,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.800000011920929
https://openalex.org/W2121685747,2013,article,en,46,True,Brazilian Journal of Physical Therapy,3,Good health and well-being,0.5699999928474426
https://openalex.org/W2168287834,1998,article,en,44,True,Renal Failure,3,Good health and well-being,0.7200000286102295
https://openalex.org/W2015925469,1999,article,pt,43,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.75
https://openalex.org/W2000447947,2013,article,pt,41,True,Einstein (São Paulo),3,Good health and well-being,0.5699999928474426
https://openalex.org/W2168012440,2009,article,en,41,True,Clinics,3,Good health and well-being,0.8799999952316284
https://openalex.org/W1979809993,2007,article,en,40,False,International Journal of Gynecological Cancer,3,Good health and well-being,0.7200000286102295
https://openalex.org/W2107758352,2012,article,en,40,True,BMC Research Notes,6,Clean water and sanitation,0.800000011920929
https://openalex.org/W1988281884,2004,article,en,39,False,Food and Chemical Toxicology,3,Good health and well-being,0.5199999809265137
https://openalex.org/W2108931061,2009,article,en,39,True,Bird Conservation International,15,Life in Land,0.7099999785423279
https://openalex.org/W2013514648,2003,article,en,38,True,Medical Mycology,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2066204238,2009,article,en,38,True,BMC Cancer,3,Good health and well-being,0.5299999713897705
https://openalex.org/W2126268538,2012,article,en,38,True,International Wound Journal,3,Good health and well-being,0.6000000238418579
https://openalex.org/W2138399346,2012,article,en,38,False,American Journal of Physical Medicine & Rehabilitation,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2163617987,2010,article,en,38,False,Mycoses,3,Good health and well-being,0.8600000143051147
https://openalex.org/W1905032350,2015,article,en,37,True,Cardiovascular Research,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2019975993,2004,article,en,37,False,Gynecologic and Obstetric Investigation,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2166846220,2005,article,pt,37,True,Revista Brasileira de Botânica,15,Life in Land,0.7200000286102295
https://openalex.org/W1966214153,2010,article,pt,36,True,Cadernos de Saúde Pública,3,Good health and well-being,0.800000011920929
https://openalex.org/W1966748403,2009,article,en,36,True,Journal Of Clinical Periodontology,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2006954677,2014,article,en,36,False,Planta Medica,3,Good health and well-being,0.6800000071525574
https://openalex.org/W2059015783,2014,article,en,36,False,Process Safety and Environmental Protection,7,Affordable and clean energy,0.6000000238418579
https://openalex.org/W2071934657,2012,review,en,36,True,Mediators of Inflammation,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2088663287,2009,article,pt,36,True,Acta Paulista de Enfermagem,4,Quality Education,0.6800000071525574
https://openalex.org/W2126279016,2008,article,en,35,True,Clinical and Vaccine Immunology,10,Reduced inequalities,0.7300000190734863
https://openalex.org/W2018272527,2007,article,en,34,False,Transplantation Proceedings,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2216476977,2015,article,en,34,True,Pharmaceutical Research,2,Zero hunger,0.6100000143051147
https://openalex.org/W2598981346,2017,article,en,34,True,Ciência Rural,12,Responsible consumption and production,0.4099999964237213
https://openalex.org/W1993375614,2010,article,en,33,True,Inflammation Research,3,Good health and well-being,0.8600000143051147
https://openalex.org/W1994954605,2013,article,en,33,True,PLoS ONE,3,Good health and well-being,0.7099999785423279
https://openalex.org/W2011246973,1998,article,pt,32,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.6800000071525574
https://openalex.org/W2055841961,2012,article,en,32,False,Placenta,3,Good health and well-being,0.8299999833106995
https://openalex.org/W2064378798,2006,article,en,32,False,International Immunopharmacology,3,Good health and well-being,0.7300000190734863
https://openalex.org/W2077528089,2013,article,en,32,True,PLoS ONE,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2087684585,2012,article,pt,32,True,Revista da Associação Médica Brasileira,3,Good health and well-being,0.6299999952316284
https://openalex.org/W2106390165,2010,article,en,32,False,Medical Mycology,3,Good health and well-being,0.5400000214576721
https://openalex.org/W2754338340,2017,article,en,32,True,Nutrients,2,Zero hunger,0.41999998688697815
https://openalex.org/W1966747770,2014,article,en,31,True,Oncology Letters,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2013833202,2006,article,en,31,False,Environmental Toxicology and Pharmacology,3,Good health and well-being,0.7699999809265137
https://openalex.org/W2029013100,2014,article,en,31,False,Plant Foods for Human Nutrition,2,Zero hunger,0.7799999713897705
https://openalex.org/W2046360957,2013,article,en,31,True,PLoS ONE,3,Good health and well-being,0.7799999713897705
https://openalex.org/W2066663145,2005,article,en,31,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.6499999761581421
https://openalex.org/W2081920504,2010,article,en,31,True,Obstetrics and Gynecology International,5,Gender equality,0.44999998807907104
https://openalex.org/W2164398104,2011,article,pt,31,True,Revista Brasileira de Terapia Intensiva,3,Good health and well-being,0.6800000071525574
https://openalex.org/W2168322214,2012,article,en,31,True,International Journal of Sports Medicine,3,Good health and well-being,0.7799999713897705
https://openalex.org/W2546704926,2016,article,en,31,False,Cretaceous Research,14,Life below water,0.7799999713897705
https://openalex.org/W2562631436,2016,book-chapter,en,31,False,,14,Life below water,0.8199999928474426
https://openalex.org/W1997570831,2015,article,en,30,True,Revista de Saúde Pública,9,"Industry, innovation and infrastructure",0.5
https://openalex.org/W1999686273,2004,article,en,30,False,Parasitology Research,2,Zero hunger,0.6800000071525574
https://openalex.org/W2012901533,2009,article,en,30,False,International Journal of Cardiology,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2017818503,2008,article,en,30,True,Sao Paulo Medical Journal,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2098988672,2012,article,en,30,True,Acta Paulista de Enfermagem,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2104496887,2003,article,pt,30,True,Revista da Sociedade Brasileira de Medicina Tropical,14,Life below water,0.800000011920929
https://openalex.org/W2110692228,2014,article,en,30,True,Brazilian Journal of Physical Therapy,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2133036061,2013,article,en,30,True,Mediators of Inflammation,3,Good health and well-being,0.6399999856948853
https://openalex.org/W2137933404,2012,article,en,30,True,Journal of Human Sport and Exercise,3,Good health and well-being,0.6600000262260437
https://openalex.org/W2142121708,2000,article,en,30,True,Brazilian Journal of Medical and Biological Research,17,Partnerships for the goals,0.550000011920929
https://openalex.org/W2290494373,2016,article,en,30,False,Insect Biochemistry and Molecular Biology,15,Life in Land,0.699999988079071
https://openalex.org/W2059411444,2002,article,en,29,False,Pathology - Research and Practice,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2068303574,2012,article,pt,29,True,Revista da Associação Médica Brasileira,3,Good health and well-being,0.5199999809265137
https://openalex.org/W2074204994,2011,article,en,29,True,European Journal of Cancer,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2085327106,2012,article,en,29,True,Clinics,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2104749664,2002,article,en,29,True,Brazilian Journal of Medical and Biological Research,6,Clean water and sanitation,0.5099999904632568
https://openalex.org/W2130647469,2012,article,en,29,False,Physical Chemistry Chemical Physics,7,Affordable and clean energy,0.8100000023841858
https://openalex.org/W2151012934,2015,article,en,29,True,International Journal of Innovation and Sustainable Development,9,"Industry, innovation and infrastructure",0.550000011920929
https://openalex.org/W2287976752,2009,article,pt,29,True,Revista Eletrônica de Enfermagem,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2904254930,2018,article,en,29,True,Journal of Applied Oral Science,6,Clean water and sanitation,0.5299999713897705
https://openalex.org/W36431963,2008,article,en,29,False,PubMed,3,Good health and well-being,0.800000011920929
https://openalex.org/W1536907727,2012,article,en,28,True,Experimental Physiology,3,Good health and well-being,0.8700000047683716
https://openalex.org/W1986435980,2006,article,en,28,True,International Journal of Morphology,3,Good health and well-being,0.5899999737739563
https://openalex.org/W2025079380,2008,article,en,28,False,Experimental Parasitology,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2109980537,2014,article,en,28,True,Revista Latino-Americana de Enfermagem,3,Good health and well-being,0.5299999713897705
https://openalex.org/W2165105793,2011,article,en,28,True,Clinics,3,Good health and well-being,0.8100000023841858
https://openalex.org/W2340895162,2016,article,en,28,False,International Immunopharmacology,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2793424572,2018,article,en,28,True,Environmental Progress & Sustainable Energy,7,Affordable and clean energy,0.6800000071525574
https://openalex.org/W3123784558,2008,article,en,28,True,Brazilian Business Review,17,Partnerships for the goals,0.5
https://openalex.org/W1731203015,2008,article,hr,27,True,Biocell,3,Good health and well-being,0.8500000238418579
https://openalex.org/W2016129430,2008,article,en,27,False,Human Immunology,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2029260947,2010,article,pt,27,True,Psicologia Reflexão e Crítica,4,Quality Education,0.550000011920929
https://openalex.org/W2037584356,2014,article,en,27,True,Journal of Tropical Medicine,3,Good health and well-being,0.8299999833106995
https://openalex.org/W2055954461,2012,article,en,27,False,Journal of Water Resources Planning and Management,6,Clean water and sanitation,0.8399999737739563
https://openalex.org/W2069185245,2013,article,pt,27,True,Revista Brasileira de Geriatria e Gerontologia,3,Good health and well-being,0.6299999952316284
https://openalex.org/W2080550663,2011,article,en,27,True,Cellular Immunology,3,Good health and well-being,0.5299999713897705
https://openalex.org/W2418444519,2015,article,en,27,False,Acta Parasitologica,2,Zero hunger,0.47999998927116394
https://openalex.org/W2571673959,2017,article,en,27,True,Polyhedron,3,Good health and well-being,0.5
https://openalex.org/W2752946061,2017,article,en,27,False,Photodiagnosis and Photodynamic Therapy,3,Good health and well-being,0.699999988079071
https://openalex.org/W2805456344,2018,article,en,27,True,Anais da Academia Brasileira de Ciências,14,Life below water,0.8700000047683716
https://openalex.org/W2808943887,2018,article,en,27,True,Comparative Biochemistry and Physiology Part A Molecular & Integrative Physiology,14,Life below water,0.8700000047683716
https://openalex.org/W2977148457,2019,article,en,27,True,Arquivos de Neuro-Psiquiatria,10,Reduced inequalities,0.7400000095367432
https://openalex.org/W798569683,2015,article,en,27,False,Mycopathologia,2,Zero hunger,0.5400000214576721
https://openalex.org/W2050615638,2012,article,en,26,True,Revista Latino-Americana de Enfermagem,5,Gender equality,0.6299999952316284
https://openalex.org/W2063792161,2005,article,en,26,False,Nutrition,2,Zero hunger,0.6800000071525574
https://openalex.org/W2079386786,2008,article,en,26,True,Revista do Instituto de Medicina Tropical de São Paulo,3,Good health and well-being,0.7799999713897705
https://openalex.org/W2090179333,2013,article,en,26,True,Revista do Instituto de Medicina Tropical de São Paulo,3,Good health and well-being,0.8500000238418579
https://openalex.org/W2102350445,2002,article,en,26,True,Arquivos Brasileiros de Cardiologia,2,Zero hunger,0.8100000023841858
https://openalex.org/W2105020358,2012,article,pt,26,True,Ciência & Saúde Coletiva,3,Good health and well-being,0.8700000047683716
https://openalex.org/W2122297460,2012,review,pt,26,True,Revista da Associação Médica Brasileira,3,Good health and well-being,0.5299999713897705
https://openalex.org/W2188323523,2015,article,en,26,True,Journal of Physics and Chemistry of Solids,7,Affordable and clean energy,0.7799999713897705
https://openalex.org/W2487954059,2016,article,en,26,True,Revista Latino-Americana de Enfermagem,1,No poverty,0.46000000834465027
https://openalex.org/W2606563124,2017,article,en,26,True,Clinical Infectious Diseases,3,Good health and well-being,0.800000011920929
https://openalex.org/W2953834305,2019,article,en,26,False,European Journal of Medicinal Chemistry,6,Clean water and sanitation,0.6499999761581421
https://openalex.org/W2985695991,2019,article,en,26,False,Annals of Applied Biology,6,Clean water and sanitation,0.8399999737739563
https://openalex.org/W4233838483,2009,article,en,26,False,Archives of Pathology & Laboratory Medicine,3,Good health and well-being,0.6100000143051147
https://openalex.org/W1569280817,2015,article,en,25,True,Archives of Endocrinology and Metabolism,5,Gender equality,0.46000000834465027
https://openalex.org/W1641461695,2015,article,en,25,True,The Journal of Immunology,1,No poverty,0.7200000286102295
https://openalex.org/W1828389213,2015,article,en,25,True,Journal of Immunology Research,3,Good health and well-being,0.5600000023841858
https://openalex.org/W2002067682,2012,review,en,25,True,Brazilian Journal of Otorhinolaryngology,3,Good health and well-being,0.8700000047683716
https://openalex.org/W2022568947,2014,article,en,25,True,PLoS ONE,14,Life below water,0.46000000834465027
https://openalex.org/W2022568947,2014,article,en,25,True,PLoS ONE,15,Life in Land,0.41999998688697815
https://openalex.org/W2026159804,2012,article,en,25,True,Bioorganic & Medicinal Chemistry Letters,3,Good health and well-being,0.47999998927116394
https://openalex.org/W2031462290,2012,article,en,25,False,Annals of Diagnostic Pathology,3,Good health and well-being,0.800000011920929
https://openalex.org/W2032164649,2008,article,pt,25,True,Revista de Saúde Pública,5,Gender equality,0.5600000023841858
https://openalex.org/W2097759205,2007,article,en,25,True,Life Sciences,2,Zero hunger,0.7599999904632568
https://openalex.org/W2103871150,2011,article,en,25,True,Revista da Sociedade Brasileira de Medicina Tropical,15,Life in Land,0.6299999952316284
https://openalex.org/W2112932636,2005,article,en,25,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2129931522,2009,article,en,25,False,PubMed,3,Good health and well-being,0.5699999928474426
https://openalex.org/W2148890609,2013,review,en,25,False,Motor Control,4,Quality Education,0.7599999904632568
https://openalex.org/W2162618823,2012,article,pt,25,True,Revista da Escola de Enfermagem da USP,3,Good health and well-being,0.6299999952316284
https://openalex.org/W2169706955,2013,article,en,25,True,Revista do Instituto de Medicina Tropical de São Paulo,3,Good health and well-being,0.8299999833106995
https://openalex.org/W2413205463,2004,article,en,25,False,Tumori Journal,3,Good health and well-being,0.8299999833106995
https://openalex.org/W2476476683,2016,article,en,25,True,Biophysical Journal,7,Affordable and clean energy,0.7200000286102295
https://openalex.org/W2551541514,2016,article,en,25,True,Sao Paulo Medical Journal,3,Good health and well-being,0.6399999856948853
https://openalex.org/W2771661573,2017,article,en,25,False,Journal of Bodywork and Movement Therapies,3,Good health and well-being,0.6399999856948853
https://openalex.org/W2005867991,2006,article,en,24,False,Experimental Parasitology,3,Good health and well-being,0.8199999928474426
https://openalex.org/W2015218292,2011,article,en,24,True,BMC Health Services Research,1,No poverty,0.44999998807907104
https://openalex.org/W2037344039,2013,article,en,24,True,European Journal of Pharmaceutical Sciences,3,Good health and well-being,0.6499999761581421
https://openalex.org/W2075663691,2010,article,en,24,True,Memórias do Instituto Oswaldo Cruz,3,Good health and well-being,0.6100000143051147
https://openalex.org/W2126349595,2012,article,en,24,True,International Surgery,3,Good health and well-being,0.800000011920929
https://openalex.org/W2140967603,2013,article,pt,24,True,Revista Latinoamericana de Psicopatologia Fundamental,5,Gender equality,0.41999998688697815
https://openalex.org/W2151919767,2011,article,en,24,False,Surgery for Obesity and Related Diseases,2,Zero hunger,0.6600000262260437
https://openalex.org/W2576901056,2017,article,en,24,True,Mediators of Inflammation,3,Good health and well-being,0.6299999952316284
https://openalex.org/W2776807930,2017,article,en,24,True,Stress and Health,3,Good health and well-being,0.7599999904632568
https://openalex.org/W2789191866,2018,article,en,24,True,PLoS neglected tropical diseases,15,Life in Land,0.5600000023841858
https://openalex.org/W2809167806,2018,article,pt,24,True,Revista Bioética,16,"Peace, Justice and strong institutions",0.6299999952316284
https://openalex.org/W2884376823,2018,article,en,24,True,Radiologia Brasileira,3,Good health and well-being,0.44999998807907104
https://openalex.org/W1990525767,2012,article,en,23,True,European Journal of Pediatrics,3,Good health and well-being,0.6200000047683716
https://openalex.org/W1991891689,2011,article,en,23,False,Mycopathologia,14,Life below water,0.4699999988079071
https://openalex.org/W1999730346,2013,article,pt,23,True,Revista Brasileira de Medicina do Esporte,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2025998368,2013,article,en,23,False,Journal of Human Nutrition and Dietetics,2,Zero hunger,0.6100000143051147
https://openalex.org/W2040794136,2009,article,pt,23,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2135365377,2012,article,en,23,True,International Journal of Nephrology,3,Good health and well-being,0.7400000095367432
https://openalex.org/W2164487280,2009,article,pt,23,True,Revista da Escola de Enfermagem da USP,3,Good health and well-being,0.5699999928474426
https://openalex.org/W2400583642,2016,article,en,23,False,Ticks and Tick-borne Diseases,15,Life in Land,0.5
https://openalex.org/W2407183167,2004,article,en,23,False,PubMed,3,Good health and well-being,0.4399999976158142
https://openalex.org/W2442529653,2016,article,en,23,True,PLoS ONE,15,Life in Land,0.5199999809265137
https://openalex.org/W2468808090,2016,review,en,23,True,Brazilian Journal of Nephrology,3,Good health and well-being,0.8299999833106995
https://openalex.org/W2556957507,2016,article,en,23,True,Parasite Immunology,3,Good health and well-being,0.4300000071525574
https://openalex.org/W2756900179,2017,article,pt,23,True,Psicologia Ciência e Profissão,5,Gender equality,0.6100000143051147
https://openalex.org/W2793809411,2018,article,en,23,False,Science & Sports,3,Good health and well-being,0.550000011920929
https://openalex.org/W2900581346,2018,article,en,23,True,Revista Brasileira Ginecologia e Obstetrícia,3,Good health and well-being,0.7799999713897705
https://openalex.org/W2902782469,2018,article,en,23,True,Revista Latino-Americana de Enfermagem,14,Life below water,0.41999998688697815
https://openalex.org/W2954818642,2019,article,en,23,False,Journal of Clinical Nursing,10,Reduced inequalities,0.5699999928474426
https://openalex.org/W2971903210,2019,article,en,23,False,Menopause The Journal of The North American Menopause Society,3,Good health and well-being,0.6600000262260437
https://openalex.org/W3007596660,2020,article,en,23,False,Chemico-Biological Interactions,3,Good health and well-being,0.7900000214576721
https://openalex.org/W422605057,2015,article,en,23,True,Stem Cell Research,14,Life below water,0.44999998807907104
https://openalex.org/W1550390996,2015,article,en,22,True,Archives of Gynecology and Obstetrics,3,Good health and well-being,0.8399999737739563
https://openalex.org/W1994702091,2012,article,en,22,False,Parasitology Research,2,Zero hunger,0.5400000214576721
https://openalex.org/W2000947221,2010,review,en,22,False,European Journal of Cancer Prevention,3,Good health and well-being,0.8299999833106995
https://openalex.org/W2007229454,2013,article,en,22,False,Parasitology Research,2,Zero hunger,0.6000000238418579
https://openalex.org/W2012378415,2010,article,en,22,True,Memórias do Instituto Oswaldo Cruz,3,Good health and well-being,0.8299999833106995
https://openalex.org/W2020400744,2013,article,en,22,False,Optics Letters,7,Affordable and clean energy,0.8999999761581421
https://openalex.org/W2036543794,2015,article,en,22,True,BioMed Research International,3,Good health and well-being,0.8299999833106995
https://openalex.org/W2037526114,2010,article,pt,22,True,Acta Paulista de Enfermagem,3,Good health and well-being,0.6899999976158142
https://openalex.org/W2047616517,2014,article,en,22,True,Journal of the Brazilian Chemical Society,3,Good health and well-being,0.5
https://openalex.org/W2058632426,2015,article,en,22,True,PLoS neglected tropical diseases,3,Good health and well-being,0.4099999964237213
https://openalex.org/W2094364934,2003,article,pt,22,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.7799999713897705
https://openalex.org/W2156168903,2002,article,en,22,True,Acta Ortopédica Brasileira,3,Good health and well-being,0.8700000047683716
https://openalex.org/W2269698687,2015,article,pt,22,True,Psicologia Clínica,4,Quality Education,0.41999998688697815
